S1 Distance from wall,S2 Distance from wall
13.4867,19.4908
31.9245,5.89499
47.6735,14.0174
32.4679,22.658
7.148,20.2452
31.7322,16.6441
32.5839,32.7228
23.6836,35.8721
29.173,25.3952
20.4448,31.6009
49.8404,41.4192
41.2593,9.62273
39.5568,30.2322
7.50402,19.3413
43.5908,20.3794
30.7988,7.07743
34.8702,12.7233
7.97243,32.5437
21.7407,35.4404
5.20161,23.8887
5.68553,31.9338
35.5328,33.2694
14.6566,9.21642
19.1414,38.8296
29.6117,34.5862
20.4305,29.452
26.0054,11.6899
34.0748,15.5622
36.9221,36.5788
29.9035,30.5129
6.9582,10.7023
32.5903,36.8284
18.4256,35.5627
19.372,35.1663
21.0031,19.5737
9.05495,21.6886
46.5075,39.5878
49.958,11.1641
43.8042,19.0995
44.9937,23.4158
48.6856,15.4243
47.8678,24.691
22.1142,31.9426
35.2532,9.03628
18.5214,15.1567
34.5491,20.4796
20.8591,17.1394
7.30795,34.2847
47.7022,21.68
19.451,18.7053
36.2536,23.5059
35.3939,32.7611
13.0937,35.3519
38.9252,6.89785
49.4513,33.9189
25.3137,48.137
44.3432,23.1815
22.828,16.4574
5.12412,8.08121
20.4937,18.6455
18.2379,5.04285
34.1251,34.097
17.1823,36.433
18.3817,14.8845
8.113,32.8327
28.5897,39.3666
6.33863,13.9836
22.1278,14.4323
44.3355,11.053
16.3302,43.7868
39.9719,36.6438
41.9238,34.3151
9.82537,14.7518
45.7726,9.94949
17.833,16.2663
23.595,31.071
16.3091,7.72004
15.168,28.4914
39.153,28.5497
38.3759,42.2661
11.3825,16.9656
31.6327,12.7211
25.9492,48.7604
22.1534,20.2847
9.81339,33.4836
14.0715,44.7853
20.1274,5.99532
29.1004,24.9528
15.7471,24.873
29.9023,28.5802
36.1393,48.4972
9.65116,47.4484
6.21728,19.8192
25.9398,40.3703
43.3689,14.3157
32.6364,49.7514
26.2812,14.2691
12.4725,47.2304
13.0295,29.6259
17.5151,17.8429
13.1094,26.5866
12.6282,28.2368
27.5819,36.7286
48.1896,38.329
11.6016,28.0919
16.9092,42.7409
26.5891,21.5604
40.1893,27.8064
36.3795,16.1291
18.1767,29.7485
25.4448,45.8131
29.4998,46.726
10.0822,36.9723
43.9564,18.1117
16.5982,11.4714
30.9546,24.7076
33.058,38.5828
47.9444,10.6399
25.3115,46.1341
43.9689,31.9131
24.226,10.8781
24.654,45.8151
27.4385,14.8433
23.6215,13.818
25.9724,36.7983
38.5664,46.4172
32.6114,18.0663
43.1432,37.6936
5.03856,37.0996
5.80531,16.6367
43.571,31.7599
36.3443,26.629
20.3428,34.2887
32.2689,40.6542
30.4228,26.2378
22.5674,49.6488
32.1159,42.2214
45.4639,9.55432
7.06473,19.0854
18.3723,28.0372
5.88364,6.93874
24.4544,33.495
20.005,17.5976
21.1886,20.0436
49.6971,21.9939
31.6803,43.2681
48.7539,18.0246
19.8971,19.0966
47.3133,47.166
9.75086,27.7362
23.4038,27.3182
27.3849,5.51964
19.5396,22.8488
10.074,21.6043
36.9342,23.4463
44.6415,37.8178
25.385,19.0959
21.3128,40.39
31.6934,37.5015
10.4336,31.3906
9.49539,37.1138
24.6587,8.24926
5.13842,39.5558
22.3459,47.4518
36.7218,27.0967
25.1879,10.1256
49.415,47.5729
10.6452,18.9546
20.4217,15.7192
35.5589,7.35584
34.1654,30.2004
40.1737,9.55044
44.2963,11.4865
44.9404,25.9897
43.988,5.37401
7.38029,48.4833
37.4878,27.039
6.73261,37.6263
16.5948,24.0785
35.078,48.3166
46.1752,10.266
8.44217,45.5902
7.83881,14.0874
14.5448,23.2605
24.8066,45.1037
25.6163,8.97202
25.3041,15.7899
13.5225,19.6004
22.2764,8.46291
40.5901,16.2644
8.83692,42.9704
14.7477,41.3248
20.0094,16.4804
28.951,31.6041
35.5588,14.0291
29.9207,31.7341
19.295,33.3629
27.3243,22.1338
42.4503,36.869
40.3943,17.2569
31.9727,16.0106
21.2289,7.27678
26.8005,29.7513
21.8771,44.077
33.2142,12.4673
10.3414,37.0512
5.43764,20.0891
28.3759,20.447
31.5695,7.32696
47.0511,17.1283
16.356,26.9718
43.8624,30.651
10.3347,21.1867
47.7849,47.785
8.05574,38.1791
15.0418,35.0285
49.1897,31.2707
37.3052,25.9902
11.0221,9.18238
20.0672,39.2363
16.6496,25.4086
26.2875,17.0873
40.4977,49.6634
32.5343,22.0672
6.99035,29.5854
34.1955,18.3464
6.55724,28.0579
43.9974,11.892
44.2446,41.7823
9.67694,47.3003
29.9614,19.7188
32.3288,29.1511
45.9895,19.634
5.14137,7.01155
23.8164,20.2086
41.2478,35.466
40.6172,17.5353
47.5533,31.1149
17.1987,30.0876
48.182,19.1891
9.67297,32.3775
32.5354,11.2302
10.4354,26.5329
18.1222,49.6799
18.3151,22.7991
46.9803,43.2765
37.5179,29.309
22.4277,33.5074
43.943,22.569
35.5189,17.7594
37.7776,26.7668
48.2254,28.3948
39.3021,45.7787
9.50961,6.50078
25.8663,7.69163
20.6898,30.5392
35.0691,48.2253
36.7694,40.5045
24.7581,49.8916
40.1844,38.0733
22.6907,37.1647
31.3498,10.2086
16.4737,48.7774
38.7159,10.4167
21.3465,24.2348
23.1761,9.12406
46.0016,21.4015
32.5188,35.3037
17.1802,37.0284
36.8044,38.0465
39.7201,7.49427
18.5857,24.7892
5.71955,5.35516
15.2937,25.4777
5.24675,5.47814
13.5509,22.9374
37.6428,39.9007
28.146,49.1166
38.6782,16.8619
9.53331,10.0246
36.0967,27.7094
14.1487,32.0983
44.111,41.6675
17.402,11.2912
28.6959,49.2064
44.3377,18.416
6.70068,12.9235
38.2052,7.42023
13.2786,48.4989
27.8979,13.5254
48.977,36.4489
31.4628,36.6199
26.3496,9.60879
35.7364,15.0278
21.4707,40.2697
20.0524,7.56743
17.9792,29.2011
34.6657,12.0902
20.8686,47.0677
18.3814,44.5645
46.2741,12.7191
12.9805,47.9748
20.6426,46.1857
5.39504,28.9212
44.6846,28.293
37.4466,43.6616
14.7418,18.9094
30.2814,36.0914
23.5182,16.0178
46.1192,39.9889
6.28757,16.1716
42.5563,19.2667
40.3727,27.2221
26.3569,11.2413
24.2898,39.7383
5.8058,20.5639
47.4574,13.7863
18.5387,18.1
9.97201,18.9338
42.0212,49.6566
42.2267,29.4678
43.3181,6.96854
43.3772,23.5995
38.06,16.8954
34.6173,34.1791
6.88423,35.9049
45.3507,44.4405
5.17167,35.7234
21.6626,26.5286
41.9647,40.9524
16.2669,42.7705
11.5163,13.7243
6.55682,25.055
26.8244,11.5288
38.9887,18.8456
11.1854,31.2154
43.3134,49.5035
33.184,36.6906
23.103,21.244
48.5859,7.72038
5.4231,5.47017
38.6253,45.7738
44.9107,38.797
31.4973,16.5733
15.3255,23.462
7.52565,26.5924
16.2325,14.0419
35.3168,17.7893
34.0969,12.1412
24.3181,23.0856
25.9868,30.5035
49.3011,19.3002
30.007,32.4851
5.99074,48.1101
48.729,49.5767
5.83044,49.1521
5.04686,39.4557
44.926,44.9576
28.2527,26.4232
11.5309,38.5783
44.8852,14.0565
15.1707,11.1177
23.0984,45.4875
23.907,7.19531
7.62865,43.2251
25.2809,28.6154
23.7286,24.582
42.9156,48.7356
7.06709,43.9063
46.8457,5.79612
43.483,47.6761
49.9482,43.5298
37.1319,44.8742
38.4874,15.3846
21.2975,45.0182
48.9628,16.1827
9.07474,14.1335
22.3003,27.1732
9.62102,41.2073
29.3685,12.2497
34.4324,49.6494
35.8651,8.16099
24.2314,28.7806
6.89662,26.2985
22.6869,48.7423
27.0946,16.1699
46.4184,27.0429
9.69971,33.5503
21.9171,43.1871
43.9349,38.2145
38.2054,42.8977
49.3972,42.2801
7.03123,21.6975
19.4533,11.6522
12.9048,43.8217
18.9019,42.3372
43.4711,49.767
45.4982,17.7026
28.5476,47.3948
39.0011,46.2345
46.1371,16.0957
12.4044,42.5556
38.1386,17.1041
26.1059,10.0557
10.2912,20.0407
43.2702,43.4966
12.9384,42.6674
35.7767,14.9697
14.365,5.22991
21.6219,22.2698
44.0516,35.5238
14.607,37.5228
35.2908,10.1052
5.22533,13.8384
7.50006,39.2264
10.0729,48.6372
5.32214,17.4773
41.1927,38.4607
29.5814,17.2986
43.5164,34.8726
32.3393,36.7867
28.3691,40.2778
29.4541,14.1458
5.24741,38.8191
14.3757,21.8693
11.0889,8.42734
7.39313,20.6959
40.9501,37.6839
25.8012,41.1754
46.5223,28.3012
30.4019,6.59522
26.9384,30.724
19.0725,18.1311
19.1847,43.6539
30.4297,12.7012
28.5265,12.7691
44.4879,6.8956
48.0468,23.942
16.0414,48.2942
12.7611,25.4171
20.1635,18.85
28.8444,22.5567
34.5459,19.7945
10.2406,10.3471
10.97,6.76292
33.6483,36.3718
8.35815,10.5867
17.0958,22.4307
23.7178,31.2806
16.0845,49.1475
38.9818,39.611
11.9166,33.4696
41.5066,9.96342
7.4116,7.548
8.25765,15.1727
27.9651,23.4212
29.0226,6.80954
40.9779,13.5685
21.6041,46.2184
18.9156,27.5741
47.9814,47.5639
13.9459,6.33951
8.15055,26.0418
23.7702,26.8684
7.32235,34.8547
26.0159,41.3041
24.4657,32.9325
24.7737,15.9723
37.896,27.1853
18.5203,41.1536
37.358,41.4854
14.5748,16.3806
43.295,5.55264
24.9492,14.8991
46.7711,38.8648
37.4731,44.7525
36.4286,46.4191
46.092,39.5792
22.4608,19.8621
16.4476,24.7832
49.7168,37.4635
16.0873,24.1826
20.396,35.861
35.1549,8.292
13.0463,48.6752
44.4456,45.4043
40.1606,9.02039
11.785,33.4556
9.57303,31.7341
43.3546,6.34412
20.5989,30.8278
46.0966,7.02758
27.2469,42.1885
41.6068,44.7077
12.0507,8.05437
19.4909,11.7675
40.5179,30.5782
30.9501,10.9139
16.4392,16.105
14.2059,24.4855
14.7802,8.65151
19.8899,49.9408
12.6719,26.6748
33.3964,17.2449
8.40899,26.751
18.589,24.0079
7.57881,14.6856
26.0355,29.8257
6.87418,17.6423
24.5334,13.9249
20.6966,39.0242
20.6924,11.2145
19.6024,46.6425
17.1284,31.0416
12.7475,26.3343
5.52707,22.5277
29.9858,20.4169
22.4684,37.6577
42.0918,5.86483
49.9027,45.5007
27.6159,18.4917
19.5087,30.1947
28.1773,40.5442
10.0203,30.0515
8.18643,29.5537
38.9764,23.8831
18.5779,9.66879
30.0976,33.1803
6.31129,42.226
14.2218,14.0588
18.5604,14.7489
31.5864,43.5462
30.1658,49.0549
31.2039,22.2576
49.9197,31.1066
17.7584,27.5356
44.5983,32.267
7.73023,22.7757
22.8112,12.7506
47.8272,25.9976
37.3042,36.8036
44.8807,5.88215
41.4723,24.9783
34.0624,42.7836
17.2043,43.2843
6.8424,30.7647
8.03318,33.4288
24.3109,33.199
32.4837,5.51482
5.45663,32.4034
31.6214,18.215
9.93895,26.2197
45.482,12.6692
43.9954,18.2932
20.4197,41.8226
39.2908,7.72398
28.6261,34.1715
8.60613,20.0985
9.14976,37.6686
12.8821,21.3541
30.9528,14.7245
47.1188,33.986
43.1534,21.4296
17.185,25.637
21.9444,17.6417
8.04044,48.5659
30.8567,12.9794
24.7856,26.3387
20.6486,18.781
39.6318,36.0683
10.6036,28.9226
38.7923,34.2297
13.0941,42.3984
49.3282,17.2439
30.067,12.2104
33.5979,11.0198
21.9349,30.7167
40.0058,15.0882
47.1463,7.19084
35.7253,19.0908
19.8325,38.7657
17.6566,45.6892
46.7451,37.4423
22.0278,17.3937
6.22327,11.6597
48.462,11.8269
35.5823,37.2543
41.0566,43.6764
29.6527,40.3848
10.9202,9.71969
47.5952,39.5182
15.7395,19.5301
20.2349,5.7453
29.6183,17.3812
7.93614,15.3436
31.472,22.7687
49.1093,44.1286
18.4578,45.8545
31.5708,35.4856
13.2482,32.7941
42.1453,11.7102
39.621,27.7276
43.9645,30.6776
21.4039,23.6172
21.0624,27.3242
28.3369,18.6576
16.8424,39.0764
33.1877,32.0772
39.8217,12.806
44.4584,42.7578
23.1497,25.9304
15.5265,22.259
20.0589,28.9843
18.1135,46.6298
14.4699,26.3616
29.4239,6.61518
33.0718,19.0449
29.3427,27.0362
44.7225,45.7467
45.6534,15.7849
23.0709,23.9902
29.4426,34.9132
13.0666,12.6303
16.9905,47.8883
20.4363,11.4489
40.6461,38.586
32.3792,6.17251
10.845,47.4382
30.1568,23.9584
44.068,39.6267
45.32,23.4919
41.2418,28.3918
37.5368,20.5846
5.42803,32.2593
16.3313,46.0814
43.0442,34.4022
20.0717,22.4867
19.3154,28.1383
30.117,31.3059
26.0265,45.5533
37.7548,16.6726
34.1393,20.134
17.8451,39.9843
17.5722,43.0019
13.9428,11.6401
32.6285,9.26281
30.132,23.8704
32.6546,17.6688
39.455,33.0826
44.928,5.78625
29.1641,37.9722
35.1884,44.2357
10.459,49.5039
22.374,35.576
30.8097,43.4005
31.1293,18.5645
10.0731,15.2687
33.6985,22.9182
5.25299,46.2707
15.92,14.1957
7.91082,43.5486
18.4586,33.0428
17.4189,46.1132
45.7116,6.87391
29.1958,40.6397
7.66017,8.35987
28.6119,37.8486
47.5956,34.0709
37.3524,19.9696
19.6469,18.1622
13.3701,45.7762
31.7267,18.4432
11.0449,15.4252
36.3614,11.2978
11.6959,47.2814
20.4936,14.6067
40.83,33.9522
42.6496,8.24893
30.0653,38.3612
10.1228,9.26114
29.0009,12.783
12.621,7.61282
45.6316,10.2166
36.6837,32.9841
25.1862,6.33057
46.1462,33.5562
47.1068,27.873
46.9994,8.15164
38.2982,33.3608
14.4495,44.9941
30.6422,29.9431
9.60078,21.4722
13.8952,47.2503
24.7211,38.9606
35.6115,29.8439
43.2217,14.6124
37.627,5.84271
17.2253,33.2586
11.0593,48.909
16.2426,31.2455
5.23954,12.3889
14.8017,47.3463
35.2618,11.8011
5.49796,23.56
40.1619,14.9474
18.554,20.8041
39.8905,23.1548
37.2763,48.7858
20.4052,11.9974
37.7463,6.0167
36.8413,30.968
15.6292,24.4683
31.8108,27.8544
7.72683,37.8701
26.7634,18.9694
19.1155,27.0029
26.3583,28.9173
24.3492,11.6201
35.7184,24.8472
30.1801,25.8803
34.7946,43.7341
41.6844,24.6852
16.889,28.9607
23.471,32.2941
35.958,11.2173
33.3108,22.7994
37.1853,43.94
42.2676,18.9961
21.7944,44.9944
6.86618,43.5578
13.9639,20.9817
20.5607,35.3222
44.899,39.9099
41.9423,30.6174
14.7571,22.1224
6.49772,44.5518
15.8566,43.1821
19.237,27.7455
22.1428,37.7079
10.0397,8.10085
43.9252,38.3505
25.9002,31.1106
32.2905,18.1678
45.1067,49.0848
13.1623,46.9729
42.6426,22.1262
17.9546,13.2033
7.44837,12.8536
48.1132,44.3907
38.471,12.8704
16.5131,39.9687
7.42218,27.3697
33.1508,21.6592
5.11528,5.29364
9.36709,10.1549
8.39449,48.2923
43.5054,29.2947
29.4029,25.7959
42.4625,24.5096
24.8807,5.62476
21.4825,17.5233
22.7509,34.437
25.7266,25.1993
42.2906,23.8399
19.59,30.7616
31.7103,31.1031
20.7303,34.1324
8.47286,48.8812
5.79159,8.58814
49.1748,10.1587
13.7431,7.56928
8.451,7.2485
31.864,32.8539
28.0444,24.3265
7.36349,47.9251
24.9512,23.8459
15.4484,42.7022
8.28299,36.1751
17.9014,45.5736
10.0149,32.4914
26.3352,36.7252
13.5946,42.0656
20.8576,17.0674
40.9467,21.6492
20.6556,40.1215
26.8079,29.3987
42.6908,30.2589
31.6472,24.5548
13.1128,9.69154
43.8812,15.4763
7.61664,18.8325
34.3222,18.0651
11.5346,37.6052
49.2401,24.4361
33.1788,9.25506
6.92751,9.51408
40.9803,15.5221
46.5797,11.8379
27.5895,37.5264
28.4871,43.2451
27.6479,5.29502
22.6437,20.3387
30.5539,49.2909
39.8935,38.6667
8.98244,33.7747
49.143,11.5991
47.6072,33.4652
24.6641,9.14183
21.0705,23.9043
28.5779,49.2493
28.1593,30.5054
8.76339,19.1396
41.0275,5.34304
25.9775,18.617
37.8694,49.4646
11.8621,15.5173
49.7596,29.5058
30.856,30.3135
28.7967,20.7495
18.9803,32.7792
49.5242,18.1233
39.3783,47.1314
46.5885,14.0424
6.27325,17.659
32.9467,29.8512
16.9083,11.106
10.3566,20.6717
25.2456,46.3841
21.0148,46.223
15.0011,8.88417
45.6876,21.8632
19.4015,45.4472
46.369,45.2575
25.7608,25.1658
16.007,39.741
7.94497,15.5312
7.86433,42.3232
12.6627,49.4529
6.36563,13.9359
17.1119,34.3123
38.7871,29.0202
40.4183,44.1436
44.6919,15.6638
40.5277,15.7067
11.8869,5.52881
19.5908,7.57449
22.392,33.9923
48.0217,18.7611
29.2498,23.7825
38.9268,40.2569
13.5235,41.8718
5.7881,16.3878
34.195,13.4508
15.8407,35.5607
22.3867,27.9526
19.873,11.1738
6.97277,10.2912
5.31742,46.6647
20.9551,40.8451
12.3713,27.842
41.3739,26.9622
30.4164,13.766
10.9545,28.4382
27.527,35.2043
47.2206,16.4538
25.4612,10.7442
8.32566,26.2493
22.132,37.5207
34.7,32.9727
23.0814,7.08674
10.9253,37.9543
13.2605,12.8981
43.2455,13.5779
9.56273,14.2006
49.4231,16.9341
37.0426,40.797
38.8962,17.459
49.563,44.8507
40.8972,27.09
30.055,38.1178
38.5438,5.51615
43.862,41.8695
26.7654,15.994
29.3902,11.4655
43.9666,47.4715
13.5522,49.8919
35.4258,21.8127
12.79,28.6714
30.3906,17.3527
37.872,29.8137
29.2868,24.9146
20.6107,18.183
37.3736,20.1736
13.0337,28.2708
42.2636,38.0886
16.3886,30.8074
38.6048,10.2506
22.6769,15.3702
21.2445,47.0671
21.8357,15.2112
44.5386,30.3878
15.1031,29.9645
47.2006,22.8931
8.63588,27.5912
35.2458,41.5079
7.40485,14.5326
16.4225,23.0155
27.7155,48.7961
38.1892,35.7492
27.0669,30.4528
23.8378,38.4555
11.2602,12.4426
43.7061,28.9371
22.8128,14.9506
26.0042,39.6485
25.1618,20.5429
20.0363,35.2648
45.5073,17.2369
8.15792,49.1432
39.828,38.4037
40.6511,42.2329
47.9363,7.07364
15.2484,25.6518
5.86975,48.4376
11.401,27.9367
28.8904,30.2388
16.3922,35.1506
37.6814,10.0982
14.0878,10.4942
20.0488,35.092
45.1426,40.2106
5.63485,15.179
25.4754,46.1422
27.4158,28.6333
45.2854,17.2438
17.0371,35.9366
9.47673,14.9733
38.0102,19.7251
35.6251,38.88
18.1627,42.0261
16.8166,42.0531
22.2649,28.2088
27.2038,9.94624
33.307,36.2915
15.4404,48.3558
21.3835,10.5831
38.5664,22.0183
20.762,14.0418
18.1605,43.1778
37.6752,13.446
10.4217,49.7122
44.3825,14.8984
14.6855,32.3927
29.6235,45.3106
21.2727,42.7863
37.3367,33.0893
34.8394,9.60155
11.2981,12.0432
14.5478,39.6051
43.3347,24.9882
37.9609,14.7182
30.5713,26.5273
31.7366,46.3333
35.5691,44.8971
39.5111,23.2442
8.34306,44.9328
22.9564,47.7256
9.83117,32.642
30.1183,34.4547
27.9526,46.391
27.241,15.2893
29.4803,12.0804
19.8908,35.7783
19.1236,29.4386
25.3834,12.4583
49.4268,13.3443
22.1765,29.9981
34.8715,48.9131
26.3314,20.4406
43.8102,15.8425
38.6848,47.1533
10.7752,11.6413
44.8788,15.6064
39.2832,24.9972
45.0611,17.2358
21.3882,22.3021
27.5251,45.8684
29.3826,42.4159
31.6468,43.5062
21.8545,7.03019
5.96454,21.2813
15.3745,23.1411
46.2794,45.246
22.0542,22.6108
15.6866,15.8644
33.4532,49.3714
13.0176,39.2285
11.0127,7.89646
49.8349,45.2959
27.8936,44.896
12.5317,44.2818
17.1981,35.0568
40.1502,41.5807
27.4728,21.797
35.0868,44.3273
23.8272,36.0514
15.6086,34.2016
9.19248,11.8881
29.4476,26.2467
29.4988,40.1342
37.111,12.9521
39.5057,45.1287
47.1805,45.5184
48.0251,47.0154
40.8143,25.9187
41.9114,48.346
20.2005,9.10949
33.4028,10.3507
45.6901,10.8756
27.1477,30.777
5.20291,45.9749
16.8284,15.8115
30.1766,21.0209
22.6996,9.62419
42.2675,47.1984
44.7584,29.3786
10.1505,34.2641
24.5072,7.33107
29.7824,22.5323
49.3465,20.5967
43.4511,41.2579
18.9427,13.6516
45.3674,47.3456
19.0023,41.0575
8.22119,41.1501
21.8345,8.42409
37.125,33.6629
19.2356,17.3015
49.6837,36.9352
21.9257,41.9513
34.1337,16.6842
21.3298,39.2842
45.9482,40.837
41.6153,25.7307
13.3694,40.9618
41.3274,6.82047
32.2197,10.2701
15.4721,27.587
7.61567,29.4744
18.6445,10.8369
20.6245,35.479
14.261,7.7495
19.1419,28.4966
20.051,18.8256
15.4318,36.9768
10.7769,44.5655
48.6609,27.1067
33.8498,44.6092
17.9437,25.4651
20.3398,26.3131
16.4268,11.6672
28.1336,43.6465
16.9373,38.6056
21.2335,19.553
18.0801,34.878
25.3898,33.7046
20.357,34.6508
36.4541,34.4989
13.1474,6.50513
48.3245,23.5792
38.4819,9.10141
18.1448,37.1428
31.2081,46.9945
31.752,44.1518
22.4596,47.0918
20.4649,33.8865
8.75906,43.5984
27.533,20.6964
32.2041,43.7665
35.2494,45.2842
28.6445,10.6392
28.9888,44.0016
40.29,15.4428
28.5005,48.4374
16.948,26.825
22.0166,5.42988
30.9264,35.1614
37.5727,12.1345
32.1559,19.3247
6.28631,49.6156
16.4166,21.7512
33.502,20.1756
15.3496,11.035
35.872,42.5537
49.8015,21.1214
37.8379,28.446
26.7606,16.8266
22.4476,17.0506
27.2695,45.9481
15.488,39.2174
22.7731,32.5046
39.6473,48.6995
17.666,27.22
10.834,44.8219
41.5448,12.1203
44.4375,7.96133
28.8715,27.9395
23.137,39.2211
33.9745,9.00897
31.7748,33.776
25.1303,19.6127
12.222,46.8909
31.4393,29.6696
13.9415,8.70877
25.6177,24.4295
42.9262,43.3908
6.93403,32.5735
42.0903,19.6
9.79354,47.9243
14.4219,46.3383
10.0446,8.85939
49.2996,33.9161
31.7989,22.4366
23.1373,15.7734
26.4455,49.9121
44.5494,46.5759
19.5248,6.77147
43.4668,45.9641
31.4411,7.40829
49.6728,7.05875
26.8377,42.599
45.4495,28.7718
25.1726,37.5398
43.3718,29.9661
35.4641,7.79369
26.3044,40.5087
11.6531,25.604
24.4248,38.452
43.0406,42.5621
49.2254,19.4862
42.4741,43.7749
16.062,11.9989
45.5463,9.52885
7.963,26.9874
11.9371,7.63584
29.0462,33.7749
45.2349,24.4957
12.5467,20.4074
12.0354,5.91843
45.3736,42.4995
8.71212,21.678
33.0082,15.3652
42.282,7.43296
48.8172,35.3226
44.995,48.0426
49.8088,37.4692
41.8174,15.8708
44.4681,37.3638
20.3996,47.4311
14.3512,27.3368
5.06693,38.3973
11.1117,45.3018
12.893,18.6583
15.7093,19.9284
19.5768,11.0828
12.4279,23.2889
27.7608,40.4361
33.6541,20.0428
42.869,32.4713
5.36535,37.8641
30.5139,5.1741
25.3332,22.3313
16.0449,19.8013
9.69507,31.4445
17.2324,19.0462
8.78133,17.2993
7.44359,14.893
12.6011,15.3366
28.5513,23.3104
30.2651,43.1281
29.3932,37.693
16.417,7.15399
28.1291,45.0711
22.1967,20.9981
27.5423,22.5621
8.86219,8.0562
22.7362,29.1954
25.3875,33.7811
43.9967,30.0826
15.2256,11.2291
44.1288,19.007
23.5284,46.5724
28.9,31.1296
11.909,7.45133
49.44,37.1741
45.5794,28.8332
24.8671,11.9965
30.9872,47.9961
7.06754,48.1839
18.9943,29.6099
20.746,22.8565
32.6661,38.4822
47.0519,8.05359
22.2633,41.0486
33.1362,32.489
47.2777,27.265
46.4959,20.8062
23.8374,25.3959
46.9358,30.7464
27.8473,46.3757
17.9205,23.4267
25.2089,37.7875
30.4232,6.19609
35.7837,32.4907
49.38,49.778
12.1006,20.126
22.6344,39.7667
8.60825,19.6863
42.8203,25.8716
10.735,25.9564
8.36053,8.01272
48.2214,49.8565
23.8189,22.0588
25.2524,20.7547
47.8052,48.0997
17.1304,15.7257
21.5264,37.3393
48.5132,46.9495
38.5354,34.2969
29.4403,37.9154
34.0749,36.5409
8.04143,6.70936
26.3075,11.6497
21.3957,19.1278
32.5212,27.1307
40.0843,35.8818
30.1434,38.3057
35.7382,48.9623
10.3645,10.9906
19.717,8.16972
9.09031,31.8473
18.8954,25.6167
19.1866,17.4087
22.5662,7.72203
46.7056,47.0065
40.6374,30.7805
33.5473,43.6789
32.4899,9.85489
5.32855,48.8856
23.9827,32.8498
26.0162,14.067
18.7316,6.15963
47.3727,49.4698
5.12193,7.73718
10.4605,19.8389
10.9069,14.5508
46.6862,24.8023
35.1675,15.8729
37.211,7.73369
18.5949,33.9166
49.7402,9.23234
14.6971,33.2875
47.9112,42.1869
38.1424,48.2397
41.0725,12.1251
31.0895,17.0887
21.1921,44.8211
18.2484,18.5648
44.2909,18.3703
21.302,49.7514
33.2092,27.2088
14.3022,29.8954
47.0112,44.4696
40.7683,34.2221
47.2033,9.36318
18.1387,46.9435
13.5955,27.8357
30.231,11.5067
20.0227,18.3734
9.74647,11.0952
25.4986,35.836
23.1839,41.6907
30.6571,36.4323
10.2554,24.9481
49.8026,26.5574
24.6995,33.0117
48.7662,34.0016
12.9071,45.7774
28.4712,48.6754
29.9995,25.6745
8.03859,43.1382
22.618,16.6341
20.9739,47.849
23.1408,35.9966
16.2225,27.8873
42.0917,36.721
13.7233,15.2756
28.4117,39.3804
46.7079,33.6671
14.3285,46.5104
10.2245,34.028
29.5222,8.99074
18.0296,37.4293
49.7681,41.5008
36.1047,29.7676
17.1753,39.1433
22.9058,34.7934
5.77743,38.8797
32.6424,23.9183
24.8763,43.8649
46.8055,16.968
30.5859,10.5289
27.2437,8.99755
44.9093,23.9515
37.6647,9.23781
20.462,42.8892
38.2658,44.9841
46.8799,6.29536
32.4135,46.648
42.7962,18.5182
26.4157,9.97152
7.6615,44.3215
39.7649,8.43893
33.2012,22.4073
27.3572,8.07756
16.2722,24.1627
20.0456,41.858
29.6916,42.2893
45.8556,24.6009
16.2408,33.5203
28.8387,31.7028
26.4094,17.1045
26.6869,23.2893
18.3998,9.1004
19.9373,11.196
22.6186,41.353
16.1675,25.2801
35.6745,5.9324
28.719,18.8758
23.3397,6.07619
21.9533,34.6118
25.2389,36.9989
26.4699,49.9305
29.2882,22.3255
24.5314,40.529
5.84574,48.3701
22.2318,27.2552
15.4746,43.9188
45.5445,28.8744
48.0192,15.4818
35.0704,20.6378
6.83485,46.2379
40.9179,37.5094
47.1703,19.6369
6.38516,20.51
20.7131,23.3385
5.12183,40.952
10.3374,26.5917
40.8825,34.6257
43.9172,15.4139
25.1547,44.7629
13.784,42.3866
22.0181,24.2585
36.3053,17.5626
48.1329,34.3245
28.0444,33.2033
49.9623,29.8793
29.4412,40.8801
17.3886,26.6115
10.517,18.7738
42.1214,26.23
37.1123,42.2433
17.182,42.4497
18.835,8.0645
27.0754,12.7522
18.4784,47.2301
7.51515,27.2623
39.6167,24.5333
46.5208,25.922
37.0958,44.6537
10.2465,15.1402
27.857,10.2088
40.0195,7.29815
46.0889,7.40815
28.9096,6.60593
21.1819,21.031
27.836,8.29425
13.2743,40.018
45.744,27.1093
43.0825,22.8194
34.8615,11.5609
20.0495,37.3766
33.8232,9.66622
11.9099,30.344
30.5882,44.0057
24.9978,35.8348
9.14599,47.8548
41.0436,44.1655
5.15291,37.1325
46.5737,29.0625
38.7384,17.7556
45.0935,16.5744
21.0498,8.36785
6.59241,16.7938
30.4772,44.6749
34.6132,15.3387
6.23579,49.6628
47.7153,35.059
9.32899,9.62521
15.403,34.9172
48.631,35.4008
20.752,7.77694
33.2556,11.7955
46.9424,33.4085
43.928,43.5161
12.471,32.6665
11.2717,7.56454
44.2409,27.3215
10.9324,45.8333
39.1154,36.4095
40.5082,23.7286
46.7482,41.744
23.3914,44.4635
26.803,27.7204
49.0887,37.206
